title,authors,abstract,publish_text,year,publish,ref_wr,key_words,resource
人力资源经济管理工具在企业中的应用分析,王丹，于丽娜,"人力资源主要指的是企业与人力 资源相匹配的程度。传统意义上的人力资源主要是指员工从企业内部与社会教育中获得的有关知识与技能,并且这种类型的人力资源能够促进企业的成长与发展,企 业在日益激烈市场竞争中获得更好的生存与发展,提高自身的核心竞争力。本文主要对人力资源的内部管理结构进行阐述,同时提出有效的企业内部管理结果后策 略,促进企业的长远发展。",,2013.0,,19,"人力资源,管理,企业",人力资源经济管理工具在企业中的应用分析.pdf
信息技术在医院卫生经济管理中的应用研究,李景波,"摘 要： 随着社会主义市场经济的不断发展,医药卫生体制改革的深入推进,医疗市场竞争日趋激烈,军队医院既要服务民众,又要为军事卫勤斗争做保障准备,因此面临着双重挑战与压力。对于支撑经济体系高效运转,辅助科学决策的卫生经济管理工作需要不断提高平台与效率,将信息技术充分应用于卫生经济管理工作。本文介绍了本院在卫生经济管理中应用信息技术的经验与成效,供参考。",,2010.0,,20,"卫生经济管理,信息化,决策",信息技术在医院卫生经济管理中的应用研究.pdf
论政府经济管理的绩效,刘瑞,论政府经济管理的绩效刘瑞一、政府经济管理绩效的含义所谓政府经济管理的绩效，是指政府在经济管理活动中的结果及其成效。显然，研究政府经济管理的绩效有着非常重要的意义。第一，通过研究政府管理绩效，可以客观地判断政府经济管理是否成功。第二，提供政府今后行动努...,,1996.0,,26,"政府经济管理,非政府组织,管理效益,社会经济资源,政府行为,政府管理,政府占用,管理行为,综合评价指数,资源占用",论政府经济管理的绩效.pdf
经济管理混沌模型的控制域研究,姚洪兴，盛昭瀚，田立新,"在进行混沌控制时,有时要经过很长时间才到达目标轨道,有时甚至不能有效控制,正如在基于预测的反馈控制中看到的,究其原因一是混沌模型有时有多个不动点,二是混沌轨道的稠密性.提出一种等价关系,计算基于概率的动力系统的特征指数,给出混沌经济动力系统的不稳定周期轨道的有用信息,通过讨论特征指数的符号,选择有效的控制参数,得到相应的控制参数取值范围,从而得到混沌经济模型中的参数变量的混沌控制域.",,2003.0,,21,"经济管理模型,混沌控制域,概率动力系统,特征指数",经济管理混沌模型的控制域研究.pdf
经济管理现代化和经济管理发展新趋势,袁杰,"当今社会对经济管理发展的新趋势越来越重视,希望实现经济管理的现代化.经济管理现代化包括管理思想的现代化、管理组织的现代化、管理文化的现代化,代表了经济管理发展新趋势.基于此,我们应该把握经济管理现代化的新趋势,以便更好更快地推动社会经济的进步.",,2014.0,,52,"经济管理,现代化,发展新趋势",经济管理现代化和经济管理发展新趋势.pdf
工程经济管理风险和防范措施的思考,李多修，汪孝奎,"正工程经济学,是由实用工程学、经济学与管理学融合而成的一门综合学科。它以工程技术为载体,经济管理为依托,用经济学的理论和分析方法,具有理论面宽、政策性高、实践性强的特点。用工程经济学研究工程项目的可行性、投资评估、技术政",,2008.0,,51,"施工企业,防范措施,工程经济管理,管理风险,工程项目,施工方案,工程量清单,承包商,转移风险,建筑市场",工程经济管理风险和防范措施的思考.pdf
我国林业经济管理学科发展的探索,张建国,"简要介绍了林业与林业经济管理学科的产生与发展,进而说明了我国林业经济管理学科的发展历程,并根据新的形势发展需要,提出了林业经济管理学科发展的理论基础,以及博士、硕士研究生和本科生的发展方向和教学服务的问题.",,2004.0,,24,"林业,经济管理,学科发展",我国林业经济管理学科发展的探索.pdf
探究柔性管理在企业经济管理中的作用,付丽,"在现代企业管理中,柔性管理是一种新形式,也就是所谓的柔性经济管理.实际上,这种管理方式有它特殊的地方,因为人性化、民主化以及科学化是它的注重点.本文简要叙述了柔性管理的具体内涵以及特点,并对柔性管理在企业经济管理中的作用做了探究.",,2013.0,,62,"柔性管理,企业经济管理,作用,人性化,管理模式",探究柔性管理在企业经济管理中的作用.pdf
经济管理专业实验室若干问题研究,尹恩山,"建设经济管理类专业实验室已经成为我国经济管理学科高等教育发展的共识.本文针对经济管理专业实验室建设中普遍关心的问题,如建设的指导思想,分类与设置,建设方式,实验系统构造,资源建设,实验教学建设与管理等进行了较为系统的思考.",,2003.0,,54,"经济管理类专业实验室,实验室建设,实验教学,教学改革",经济管理专业实验室若干问题研究.pdf
高校经济管理类实验中心建设初探,陈永泰，何有世，李守伟...,"要培养具有创新精神和实践能力的经济与管理类高素质人才,必须改变与之相对应的人才培养观念、培养方式及培养内容,同时还必须要有良好的实验室建设作为体系保障.根据江苏大学经济管理系统实验室多年的建设和成功运行经验,结合经济管理类学科的性质要求,对经济管理类实验室中心化建设进行了初步探讨.",,2009.0,,30,"经济管理,实验室,实验教学",高校经济管理类实验中心建设初探.pdf
政府经济管理规范化与经济法制度创新,程信和,"本文从一般背景和特定背景阐述政府经济管理与经济法的内在关系,分析政府对国民经济实施规范化管理的法律前提,提出政府在国民经济管理领域中的作为与不作为,最后论述政府违法或者不当的经济管理行为的法律责任及补救措施.文章力图说明,在发展市场经济和参与经济全球化的新形势下,政府管理经济的观念、体制和方法都要与时俱进,这也就是经济法制度创新所谋求的目标.",,2002.0,,20,"政府经济管理,经济法,规范化,作为与不作为,法律责任,制度创新",政府经济管理规范化与经济法制度创新.pdf
浅谈工程经济管理风险及防范措施,张群伟,工程经济学（Enginccring Economics）是工程与经济的交叉学科，是研究工程技术实践活动经济效果的学科。即以工程项目为主体，以技术经济系统为核心。研究如何有效利用资源，提高经济效益的学科。工程经济学研究各种工程技术方案的经济效益，研究各种技术在使用过程中如何以最小的投入获得预期产出或者说如何以等量的投入获得最大产出；如何用最低的寿命周期成本实现产品、作业以及服务的必要功能。本文仅就风险和防范措施。从工程经济管理的角度谈点管窥之见。,,2011.0,,70,"工程经济,报价风险,管理风险,措施",浅谈工程经济管理风险及防范措施.pdf
地下水资源系统经济管理模型研究,谢新民,"本文阐述了地下水资源系统规划和管理研究的各自特点。提出了研究地下水资源系统规划和管理问题的新思路。对工程经济学原理和技术在地下水资源系统规划和管理研究中的应用进行了深入探讨。根据影子价格(Shadow price)的经济含义,提出制订供水价格的方法。",,1991.0,,31,"模拟模型,地下水资源系统,水资源系统规划,开发方案,经济目标函数,使用寿命,经济管理,模型研究,影子价格,管理研究",地下水资源系统经济管理模型研究.pdf
浅谈新形势下企业经济管理的创新,李玉庆,"在经济全球化这样一个大背景下,我国的市场经济迅猛发展,伴随而来的是我国的企业要跟上世界经济发展的步伐,不断进行企业革新,这就对企业的管理提出了一系列的创新要求,而企业的经济管理起着不可替代的作用,所以我们有必要研究新形势下企业经济管理的创新。本文将就目前中国经济发展形势,以及企业管理的现状、创新模式、方法等进行简要探讨。",,2011.0,,67,"企业,经济,管理,创新",浅谈新形势下企业经济管理的创新.pdf
关于新形势下企业经济管理的创新与实践的研究,张颖，任贵宏,"伴随着经济全球化的步伐不断加快,社会主义市场经济的不断发展,企业正面临着崭新的发展环境和发展压力。如何做好新形势下的企业经济管理创新对企业的良性发展至关重要。本文着重阐述了新形势下,企业经济管理面临的崭新环境以及做好新形势下企业经济管理创新与实践的重要性和必要性,指出了面临的关键问题,并且对新形势下做好企业经济管理创新的策略等相关问题做出了分析与探讨。",,,,57,"新形势,企业,经济管理,创新,研究",关于新形势下企业经济管理的创新与实践的研究.pdf
经济管理案例教学中的障碍及对策,李时椿，常建坤,"案例教学是国际上近年来十分流行的教学方法,是适合经济管理类教育的独特而有效的教学手段之一.我国高校案例教学起步晚,基础薄弱,在实施过程中还存在不少问题,应该从转变观念、加强案例资源建设、提高案例教学的研究和组织水平等方面入手,真正搞好案例教学.",,2002.0,,31,"经济管理,高等院校,案例教学",经济管理案例教学中的障碍及对策.pdf
国外高校经济管理实践教学研究,乔兴旺,"为进一步推进高校经济管理实践教学建设与发展,真正实现高校经济管理实践教学建设与发展预期目标,应当深刻剖析与理性借鉴国外高校经济管理实践教学在指导思想、教学目标、教学内容、教学形式、教学环境、教学队伍、教学管理等方面的经验。",,,,17,"实践教学,经济管理,国外高校",国外高校经济管理实践教学研究.pdf
经济管理类专业实验教学平台的构建探讨,钟守机，张晓青,"在分析了经济管理类专业主要实验教学功能要求的基础上,提出了构建专业基础课、专业课实验教学平台的设计思想,包括网络设计思想、硬件及软件建设思想.",,2004.0,,41,"经济管理,实验教学平台,构建",经济管理类专业实验教学平台的构建探讨.pdf
经济管理类大学生创业能力培养的实践与探索,王春明，莫光政,"摘 要： 培养学生的“就业能力、创业能力”,成为衡量优质高等教育核心竞争力的重要指标。正确认识大学生创业能力的形成和创业型人才的培养规律,努力探索财经类院校创业型人才培养体系,对于培养大学生创业能力具有重要的现实意义。",,2008.0,,31,"经济管理类大学生,创业能力,创业型人才,人才培养体系",经济管理类大学生创业能力培养的实践与探索.pdf
浅析加强企业经济管理的有效策略,陈霞，杨昌仁,"随着社会的进步,经济的快速增长,企业之问的竞争也越来越激烈,因此如何能使企业在激烈的竞争环境中取得最大的经济效益,成为各个企业负责人不断探索的问题.而在企业取得最大经济效益的过程中,起核心作用的就是企业的经济管理,只有先进的经济管理,才能使企业在生产、销售的过程中取得最大效益.本文针对如何加强企业的经济管理,做以下论述.",,,,53,"企业经济,经济管理,问题,策略",浅析加强企业经济管理的有效策略.pdf
新时期农业经济管理学科发展的思考,何忠伟，王艳霞，夏龙,"摘 要： 中国农业经济发展已经进入了新阶段,适应新阶段的需求,农业经济管理学科也在不断发展。本文作者分析了新时期""三农""发展的新阶段与新要求,介绍了农业经济管理学科的发展趋势,提出了农业经济管理学科发展的建议。",,2008.0,,20,"农业经济管理,学科,建设",新时期农业经济管理学科发展的思考.pdf
新形势下的企业经济管理创新与实践,朱华伦,"本文分析了经济管理的作用、新形势下企业经济管理的不足,并对如何进行创新实践提出了几点建议。",,,,44,"企业管理,经济管理,创新实践",新形势下的企业经济管理创新与实践.pdf
知识经济时代的我国企业经济管理,丁锋,"本文介绍了知识经济时代企业经济管理的特点,指出了我国企业在知识经济时代将遇到的挑战,并针对我国企业的特点,提出了企业的应对措施.",,,,64,"知识经济,知识管理,企业驱动模式",知识经济时代的我国企业经济管理.pdf
企业经济管理策略的创新探讨,马威,"现代企业经济管理涵盖许多方面,企业只有建立一套完善的经济管理体系,有效的整合人力,物资及生产,把握质量,品牌,市场三者之间的关系,才能发挥自己的竞争优势与最大效能,为企业创造利润,保证企业健康与可持续发展。",,,,52,"现代企业,经济管理,创新",企业经济管理策略的创新探讨.pdf
经济管理类专业实验室管理创新与实践,蔡晓，刘福金,"当前经管类实验室管理主要存在实验场地不够,实验设备利用率不高、实验室人员素质参差不齐、专职实验教师严重缺乏等问题.可以根据由教学管理创新、人员管理创新和开放管理创新构成的经管类实验室管理创新模型从实验教学过程管理创新、实验教学多元化创新、人员管理创新和实验室开放创新等方面创新管理,以培养社会需要的创新人才.",,,,18,"经济管理类,专业实验室,管理与创新",经济管理类专业实验室管理创新与实践.pdf
试论当代企业经济管理问题的研究,田衡,"当代企业经济管理主要包括企业内部的审核、人力资源、生产等多方面的管理,要提升企业的市场竞争力,加强企业经济管理非常重要。本文主要阐述当前我国企业经济管理体系的大致构成,分析企业经济管理方面所存在的问题,并根据分析,对加强经济管理的措施进行简要论述。",,2011.0,,47,"企业经济管理,体系组成,存在问题,强化措施",试论当代企业经济管理问题的研究.pdf
医院卫生经济管理标准化的研究与应用,李信春，张铎，黄茂辉...,"目的 为了实现医院成本核算和卫生经济管理自动化奠定基础。方法 根据确定的研究思路和原则 ,利用军卫工程Ⅰ号中与医院卫生经济有关的各种数据、搜集、整理各类检查、治疗、处理、化验等操作名称 ,确定规范的标准名称 ,建立诊疗信息和医疗服务收费价格字典库等。结果 历时 3年 ,确立了医院卫生经济管理方面的系列分类标准 ,建立了各系统的词典库 ,并编配计算机标准代码 ,完成了数万条医疗服务项目与各种收费价格、医嘱、会计科目、成本核算、病案首页等之间的对应关系。结论 实现了各系统间数据的自动收集、统计和信息共享 ,在医院成本核算和卫生经济管理的计算机和网络化应用取得成功",,2000.0,,19,"医院管理,卫生经济,标准化,研究",医院卫生经济管理标准化的研究与应用.pdf
发达国家对国有经济管理的经验借鉴,李华,"国有经济作为与国家所有权相联系的经济范畴,并非为社会主义制度所独有,而是当今世界各国普遍存在的一种经济现象.研究市场经济条件下,西方发达国家国有 经济产生的客观基础及其发展演变的历史,总结各国政府管理和调控国有企业的成功经验,对于我国目前正在深入进行的国有经济战略性调整和国有企业组织形式与 经营机制的改革,无疑可以提供一些有益的启示和借鉴,因而具有重要的现实意义.",,2001.0,,36,"国有企业,国有经济,国有企业改革,发达国家政府,非国有化,西方发达国家,董事会,计划合同,股权结构,法人财产权",发达国家对国有经济管理的经验借鉴.pdf
浅谈如何强化创新企业经济管理,刘霞,"新环境,新形势对我国企业既是机遇,更是挑战.强化管理、管理创新已成为企业制胜的根本保证.企业经济管理创新必须深化企业改革,建立现代企业制度,从战略的高度去推动企业的经济管理创新.",,2010.0,,60,"企业,经济管理,创新",浅谈如何强化创新企业经济管理.pdf
试论新形势下企业经济管理的创新策略,何慧娟,"随着全球化经济浪潮的来袭,我 国经济发展的形势不断改变,企业在经济管理上面临着巨大的挑战,创新成为企业经济管理的突破口。通过新形势下的创新策略,改革企业的管理模式,创新企业的 管理理念,积极努力的探索创新之路,才能使企业在新形势下屹立不倒,更好地应对日益激烈的市场竞争。文章结合目前我国经济形势,讨论了企业经济管理创新的 必要性和重要性,针对性地提出一系列具有建设性的企业经济管理的创新策略。",,,,48,"经济管理,创新,新形势",试论新形势下企业经济管理的创新策略.pdf
企业经济管理改革研究,任娟,改革是企业不断发展前进的血脉，是企业在新环境、新形势下发展的 不竭动力，更是企业凝聚真正核心竞争力的必要手段。本文主要从当前我国企业经济管理中的缺陷、企业经济管理改革的必要性以及当前我国企业经济管理改革的策 略这三个方面对企业经济管理改革进行研究分析，以期提出一些适合我国当前形势下企业经济管理改革的建议。,,2012.0,,34,"核心竞争力,企业经济管理,改革策略",企业经济管理改革研究.pdf
关于经济管理体制改革的几个问题,马洪,"正 一为什么要改革经济管理体制什么是经济管理体制?经济管理体制总的来说就是经济关系。经济体制也包括经济管理工作,因此,它又涉及到上层建筑。但是从本质来说,它是生产关系,即经济关系。而经济关系也就是物质利益关系。改革经济管理体制,就是调整和改善经济关系,也就是调整和改善国民经济中各个方面的物质利益关系。在全民所有制经济中,有中央和地方的关系,国家和企业的关系,企业",,,,16,"经济管理体制,企业自主权,管理体制改革,社会主义商品经济,社会主义经济,经济体制改革,经济效果,全民所有制,高度集中,经济中心",关于经济管理体制改革的几个问题.pdf
浅谈我国高速公路经济管理,彭春莉,"随着我国高速公路建设的不断发展和公路市场改革的不断深入,交通基础设施建设项目尤其是高速公路项目属投资大、资金密集型行业,为此,加强高速公路经济管理的研究具有重要意义.文章论述了经济管理的措施,高速公路经济管理体制的必要性,指出既要培育、完善和发展运输市场,又要采用科学的切实可行的管理模式,建立一个统一、开放、竞争、有序的运输市场.",,2009.0,,57,"高速公路,经济管理,运输市场,管理模式",浅谈我国高速公路经济管理.pdf
经济管理实验教学与实验室改革的相合性分析,王守茂，刘栋，吴中元...,"摘 要： 分析了传统经济管理实验室和实验教学的弊端与现状,探讨了经济管理实验室与实验教学改革的内容,提出了实验室建设与发展必须围绕实验教学改革,为理论教学服务,只有这样才能使两者相互促进、协调持续发展.",,2001.0,,37,"理论教学,实验教学,实验室,实验改革,经济管理,教学改革,高校",经济管理实验教学与实验室改革的相合性分析.pdf
非对称信息博弈论与经济管理方法,□ 李睿,１新古典微观经济环境近现代西方微观经济学描绘了这样一种经济环境：整个社会中买卖双方的信息都是完全的，即完全地知己知彼；局中人的数目如此之多，以致于任何一个局中人的行为给其他局中人造成的影响小到可以忽略；消费者根据自己的偏好和市场既定价格，在收入约束下...,,1999.0,,23,"非对称信息,博奕论,经济管理方法",非对称信息博弈论与经济管理方法.pdf
市场经济条件下企业经济管理模式,沈莉莉,"摘 要： 本文根据自己经济管理的实践,结合管理的系统方法与过程方法对如何建立完善的企业经济管理体系并科学实施进行探讨,以期对当前各类经济实体有所借鉴。",,2011.0,,45,"现代企业,经济管理,模式,管理体系",市场经济条件下企业经济管理模式.pdf
市场经济条件下政府经济管理职能定位及其实现,刘文俭，姜亦凤,摘 要： 处于体制转轨和社会转型期的中国，必须调整和重构政府经济管理职能，以更好地服务经济基础。市场经济条件下的政府经济管理职能，由宏观经济和微观经济两个层面的管理职能及其相应手段组成，长期以来政府职能在整体上存在的“越位、错位和缺位”问题，实际上也就是我国政府经济管理职能定位中存在的问题。解决政府经济管理职能定位中的问题，需要以适度性为基本准则、以科学发展观为指导、以建设和谐社会为终极目标。研究政府经济管理职能定位及其实现，既要从政府自身、企业和第三部门等主体角度进行探讨：也需从职能方面，按照“越位”要“退位”，“缺位”要“补位”的恩路，强化宏观经济管理，弱化微观经济管理，科学划分中央与地方的经济管理职能权限。,,2008.0,,17,"市场经济,政府,经济管理职能",市场经济条件下政府经济管理职能定位及其实现.pdf
元分析方法在国内外经济管理研究中的应用比较,王永贵，张言彩,"Meta分析(元分析)是指用统计学方法对收集的多个研究资料进行分析和概括,以提供量化的平均效果来回答研究的问题.其优点是通过增大样本含量来增加结论的可信度,解决研究结果的不一致性。Meta分析是对同一课题的多项独立研究的结果进行系统的、定量的综合性分析。它是文献的量化综述,是以同一课题的多项独立研究的结果为研究对象,在严格设计的基础上,运用适当的统计学方法对多个研究结果进行系统、客观、定量的综合分析。作为一种有效的文献综合分析法,在国外,元分析被广泛的应用于文献的计量分析。本文紧紧围绕元分析法的应用,通过检索国内外重要的经济管理研究论文数据库,对1990～2010年发表的经济学、管理学类论文进行了筛选和分析,沿着样本容量、效应值、异质性检验、统计模型报告、使用的统计软件、出版偏倚分析这六个维度,专门对应用元分析法的经济管理研究文献的现状与问题进行了国际比较。研究发现,在国外的经济管理研究中,元分析已经得到了广泛的应用,但不少中国学者对这种方法尚缺乏足够的了解,在中国经济管理研究中的应用也异常有限,而且仅仅是最近几年才得到了关注。同时,通过对涉及元分析的所有经济管理的国内与国际研究文献进行系统的分析和比较后发现,现有多数研究不仅没有严格遵循元分析的科学步骤,其规范程度也存在致命缺陷,从而对相关研究结论的科学性和适用性构成了十分严峻的挑战。本文从量化的视角,对比了国内外应用元分析进行文献综述的成果,发现了其中存在的一些问题,并对如何规范元分析的实际应用提出了有关建议。",,2012.0,,11,"元分析,文献综述,经济管理,误区,国际比较",元分析方法在国内外经济管理研究中的应用比较.pdf
论知识经济的报酬递增特点及其经济管理意义,王建安,报酬递增是知识经济的基本特点，可以说知识经济在本质上就是报酬递增的经济。本文基于作者对报酬递增现象的多年研究，深入探讨了知识经济作为报酬递增经济对经济管理的理论和实践产生的深远影响。,,1999.0,,17,"知识经济,报酬递增,经济管理意义",论知识经济的报酬递增特点及其经济管理意义.pdf
经济管理专业实践教学模式研究,尹铁岩，王珏辉,摘 要： 综述了各种实践教学方法的应用状况，比较了各种实践教学模式的特点，确定博弈竞争型综合模拟平台应为经济管理类专业实践教学的最佳选择，并提出了这一平台建立过程中的原则和应注意的问题。,,,,21,"模拟,仿真,实践教学",经济管理专业实践教学模式研究.pdf
经济管理方法类课程实验教学的问题与对策,许涤龙，李正辉，王佳,"摘 要： 在论述经济管理方法类课程实验教学意义的基础上,通过在校经济管理类专业本科生的问卷调查,对经济管理方法类课程实验教学课程的设置、需求和已经开设实验教学课程的效果等方面进行了分析。从实验教学开设时间、实验教学课程体系、教师适用性和实验教学环境等方面分析了问题产生的原因,并针对问题提出了相应的对策。",,2010.0,,14,"经济管理,方法类课程,实验教学,问卷调查",经济管理方法类课程实验教学的问题与对策.pdf
现代企业经济管理创新内容及方法,王秀丽,"现代企业在发展的过程中,在自身的体制方面不断的进行创新,以便更加的适应不断发展的经济形势.在全球经济一体化进程加快的趋势下,企业在经济管理方面也在进行着调整,为了适应国际化市场的发展需求,那么企业就要经济管理模式进行创新,采用科学的管理方法来对企业的发展做出共享.本文针对日益发展的经济社会,在企业的经济管理创新方面进行相应的论述,阐述了创新的内容以及方法,供相关的企业借鉴.",,2012.0,,32,"企业,经济管理,创新内容",现代企业经济管理创新内容及方法.pdf
对经济管理类专业实验教学体系构建的研究,潘光辉,"摘 要： 根据该校的特点,对实验教学体系进行了研究和探索,提出了“两模块三层次”的实验教学体系,并从构成要素、内容结构及具体的建设措施和管理进行了阐述。",,,,30,"实验教学体系,构建,两模块三层次,管理",对经济管理类专业实验教学体系构建的研究.pdf
高等学校经济管理类旅游专业实践教学体系的建立,汪京强,"通过分析我国高等学校经济管理类旅游专业教学体系的现状和存在的一些问题,指出目前我国高等学校旅游专业实践教学还处在探索阶段,众多高校对人才培养的目标并不是很明确,无法完全适应旅游行业对人才的需求,从而对比国外旅游高校的教学模式,对我国高校旅游专业提出一系列的改革措施。指出旅游实践体系建立的重要性,以及对旅游实践教学的几种模式进行了研究,并提出了建立旅游实践教学体系的方式。",,2005.0,,43,"高等学校,旅游专业,教学体系,实践教学",高等学校经济管理类旅游专业实践教学体系的建立.pdf
探究柔性管理在企业经济管理中的作用,袁金坤,"在我国经济转型还不够成熟的背景下,现代企业的管理运营面临着很多的问题.企业的发展既要实现经效益又要兼顾社会效益,这就要求管理部门采取人性化和弹性化的管理模式和管理方法.柔性管理,既是符合这种要求的现代管理模式.",,2013.0,,30,"柔性管理,人性化,核心价值",探究柔性管理在企业经济管理中的作用.pdf
分析我国房地产经济管理中存在的问题与对策,王向前,"随着房地产经济的快速发展,其已经成为我国国民经济产业的重要组成部分,在改善人们居住条件、提高地方财政收入、带动其他产业发展等方面发挥着不可忽视的作用。但是,当前我国房地产经济的繁荣仅停留在表面现象,其在管理中仍然存在着诸多亟待解决的问题,如不予以妥善处理势必影响房地产市场的健康持续发展。基于此现状,本文通过对我国房地产经济管理中存在的问题进行分析,进而提出应对之策。",,,,38,"房地产市场,经济管理,管理机制,泡沫经济",分析我国房地产经济管理中存在的问题与对策.pdf
经济管理专业实践教学模式研究,尹铁岩，王珏辉,摘 要： 综述了各种实践教学方法的应用状况，比较了各种实践教学模式的特点，确定博弈竞争型综合模拟平台应为经济管理类专业实践教学的最佳选择，并提出了这一平台建立过程中的原则和应注意的问题。,,,,21,"模拟,仿真,实践教学",经济管理专业实践教学模式研究.pdf
经济管理类大学生创业能力要素体系探索,杨伦超,摘 要： 创业能力要素，实际上就是创业者所具有的各种能力资源，不同的创业能力要素所起的作用是不同 的。心理要素是经济管理类大学生创业能力要素体系中最关键的内容，创业环境对他们创业心理的形成和创业能力的培养具有很大的影响。一个创业型企业的产生， 是创业者自身能力要素与社会创业环境要素整合的结果。,,2008.0,,25,"创业能力,创业能力要素,创业能力形成",经济管理类大学生创业能力要素体系探索.pdf
经济管理方法类课程实验教学的问题与对策,许涤龙，李正辉，王佳,"摘 要： 在论述经济管理方法类课程实验教学意义的基础上,通过在校经济管理类专业本科生的问卷调查,对经济管理方法类课程实验教学课程的设置、需求和已经开设实验教学课程的效果等方面进行了分析。从实验教学开设时间、实验教学课程体系、教师适用性和实验教学环境等方面分析了问题产生的原因,并针对问题提出了相应的对策。",,2010.0,,14,"经济管理,方法类课程,实验教学,问卷调查",经济管理方法类课程实验教学的问题与对策.pdf
现代企业经济管理创新内容及方法,王秀丽,"现代企业在发展的过程中,在自身的体制方面不断的进行创新,以便更加的适应不断发展的经济形势.在全球经济一体化进程加快的趋势下,企业在经济管理方面也在进行着调整,为了适应国际化市场的发展需求,那么企业就要经济管理模式进行创新,采用科学的管理方法来对企业的发展做出共享.本文针对日益发展的经济社会,在企业的经济管理创新方面进行相应的论述,阐述了创新的内容以及方法,供相关的企业借鉴.",,2012.0,,32,"企业,经济管理,创新内容",现代企业经济管理创新内容及方法.pdf
经济管理类本科生毕业论文存在的问题及对策,李晓钟,"毕业论文是经济管理类学科实现培养目标的重要教学环节。文章分析了目前经济管理类本科生毕业论文中存在的问题及其原因,提出了提高毕业论文质量的若干对策与建议。",,2007.0,,16,"毕业论文选题,本科教学质量,对策,建议,毕业论文质量,经济管理类,本科生,大学生,指导教师,管理类学科",经济管理类本科生毕业论文存在的问题及对策.pdf
对农林经济管理学科建设与创新的思考,王雅鹏,"农村工业化、城市化,农业市场化、国际化,农民非农化以及农村产业结构的不断调整和升级换代,农 村经济的全面转轨和知识经济时代的迅速到来,要求以服务三农为宗旨,以推动经济发展为已任的农林经济管 理学科与之相适应,必须进行学科建设与创新。文章在认真分析了农林经济管理学科所面临的形势与挑战的基 础上,提出了认真处理好传统专业和新生专业、教学与科研、理论与实践、人才培养与事业发展、本科教育和研究 生教育等七个方面的关系,凝炼学科方向,搭建学科平台,培养学术梯队与科研团队,营造良好的学科发展环境 及氛围等学科建设与创",,,,14,"农林经济管理学科,农业及农村经济发展,人才培养",对农林经济管理学科建设与创新的思考.pdf
分形理论及其在经济管理中的应用,卢方元,"分形是一种复杂的几何形体,其特征是组成部分以某种方式与整体相 似、维数是分数维.分形理论诞生于20世纪70年代中期,现已成为复杂性科学的重要组成部分,被广泛应用于资本市场、企业管理、城市规划、人口研究等诸多 领域,如分形资本市场理论、分形企业管理模式等的应用大大提高了经济管理的效率.",,2004.0,,24,"分形理论,分维,经济管理",分形理论及其在经济管理中的应用.pdf
高等学校经济管理类旅游专业实践教学体系的建立,汪京强,"通过分析我国高等学校经济管理类旅游专业教学体系的现状和存在的一些问题,指出目前我国高等学校旅游专业实践教学还处在探索阶段,众多高校对人才培养的目标并不是很明确,无法完全适应旅游行业对人才的需求,从而对比国外旅游高校的教学模式,对我国高校旅游专业提出一系列的改革措施。指出旅游实践体系建立的重要性,以及对旅游实践教学的几种模式进行了研究,并提出了建立旅游实践教学体系的方式。",,2005.0,,43,"高等学校,旅游专业,教学体系,实践教学",高等学校经济管理类旅游专业实践教学体系的建立.pdf
分析我国房地产经济管理中存在的问题与对策,王向前,"随着房地产经济的快速发展,其已经成为我国国民经济产业的重要组成部分,在改善人们居住条件、提高地方财政收入、带动其他产业发展等方面发挥着不可忽视的作用。但是,当前我国房地产经济的繁荣仅停留在表面现象,其在管理中仍然存在着诸多亟待解决的问题,如不予以妥善处理势必影响房地产市场的健康持续发展。基于此现状,本文通过对我国房地产经济管理中存在的问题进行分析,进而提出应对之策。",,,,38,"房地产市场,经济管理,管理机制,泡沫经济",分析我国房地产经济管理中存在的问题与对策.pdf
